Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.0766666666666666,0.0341666666666666,1.78,1.78,0.0,0.0,728.0,16.0,0.0007,0.0156,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node2,0.0608333333333333,0.0241666666666666,2.72,2.72,0.0,0.0,624.0,4.0,0.0006,0.0039,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node6,0.2558333333333333,0.0883333333333333,1.78,1.78,0.0,0.0,0.0,4.0,0.0,0.0039,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node5,0.0699999999999999,0.0266666666666666,1.77,1.77,0.0,0.0,668.0,0.0,0.0006,0.0,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node3,0.0691666666666666,0.0308333333333333,1.79,1.79,0.0,0.0,696.0,12.0,0.0007,0.0117,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node1,0.0958333333333333,0.0349999999999999,3.03,3.03,0.0,0.0,776.0,60.0,0.0007,0.0586,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node4,0.0766666666666666,0.0341666666666666,1.78,1.78,0.0,0.0,728.0,16.0,0.0007,0.0156,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node2,0.0608333333333333,0.0241666666666666,2.72,2.72,0.0,0.0,624.0,4.0,0.0006,0.0039,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node6,0.2558333333333333,0.0883333333333333,1.78,1.78,0.0,0.0,0.0,4.0,0.0,0.0039,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node5,0.0699999999999999,0.0266666666666666,1.77,1.77,0.0,0.0,668.0,0.0,0.0006,0.0,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node3,0.0691666666666666,0.0308333333333333,1.79,1.79,0.0,0.0,696.0,12.0,0.0007,0.0117,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node1,0.0958333333333333,0.0349999999999999,3.03,3.03,0.0,0.0,776.0,60.0,0.0007,0.0586,0.0,createOrUpdateEntry_report_20_20250326-020423.html,20
/node4,0.1241666666666666,0.0683333333333333,2.02,2.02,0.0,0.0,1.7,0.0,0.0,0.0,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node2,0.1158333333333333,0.06,2.3,2.26,0.0,0.0,1.63,0.0273,0.0,0.0,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node6,0.1083333333333333,0.0491666666666666,1.97,1.96,0.0,0.0,0.676,3.04,0.0,0.003,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node5,0.0983333333333333,0.0533333333333333,2.09,2.09,0.0,0.0,1.41,0.457,0.0,0.0004,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node3,0.42,0.1525,2.5,2.45,0.0,0.0,1.52,0.109,0.0,0.0001,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node1,0.1075,0.0591666666666666,2.19,2.19,0.0,0.0,1.3,3.7,0.0,0.0036,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node4,0.1241666666666666,0.0683333333333333,2.02,2.02,0.0,0.0,1.7,0.0,0.0,0.0,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node2,0.1158333333333333,0.06,2.3,2.26,0.0,0.0,1.63,0.0273,0.0,0.0,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node6,0.1083333333333333,0.0491666666666666,1.97,1.96,0.0,0.0,0.676,3.04,0.0,0.003,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node5,0.0983333333333333,0.0533333333333333,2.09,2.09,0.0,0.0,1.41,0.457,0.0,0.0004,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node3,0.42,0.1525,2.5,2.45,0.0,0.0,1.52,0.109,0.0,0.0001,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node1,0.1075,0.0591666666666666,2.19,2.19,0.0,0.0,1.3,3.7,0.0,0.0036,0.0,createOrUpdateEntry_report_20_20250326-101352.html,20
/node4,0.0508333333333333,0.0275,2.28,2.28,0.0,0.0,2.05,24.0,0.0,0.0234,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node2,0.0574999999999999,0.0258333333333333,2.15,2.15,0.0,0.0,0.785,20.0,0.0,0.0195,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node6,0.0616666666666666,0.0258333333333333,2.09,2.09,0.0,0.0,0.281,12.0,0.0,0.0117,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node5,0.065,0.0241666666666666,2.04,2.04,0.0,0.0,0.613,68.0,0.0,0.0664,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node3,0.0775,0.0283333333333333,2.12,2.11,0.0,0.0,6.05,196.0,0.0,0.1914,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node1,0.0675,0.0283333333333333,2.19,2.19,0.0,0.0,0.449,56.0,0.0,0.0547,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node4,0.0508333333333333,0.0275,2.28,2.28,0.0,0.0,2.05,24.0,0.0,0.0234,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node2,0.0574999999999999,0.0258333333333333,2.15,2.15,0.0,0.0,0.785,20.0,0.0,0.0195,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node6,0.0616666666666666,0.0258333333333333,2.09,2.09,0.0,0.0,0.281,12.0,0.0,0.0117,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node5,0.065,0.0241666666666666,2.04,2.04,0.0,0.0,0.613,68.0,0.0,0.0664,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node3,0.0775,0.0283333333333333,2.12,2.11,0.0,0.0,6.05,196.0,0.0,0.1914,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node1,0.0675,0.0283333333333333,2.19,2.19,0.0,0.0,0.449,56.0,0.0,0.0547,0.0,createOrUpdateEntry_report_20_20250326-104301.html,20
/node4,0.0908333333333333,0.0341666666666666,2.13,2.13,0.0,0.0,556.0,0.0,0.0005,0.0,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node2,0.0591666666666666,0.0266666666666666,2.19,2.19,0.0,0.0,672.0,20.0,0.0006,0.0195,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node6,0.0541666666666666,0.0225,2.02,2.02,0.0,0.0,696.0,8.0,0.0007,0.0078,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node5,0.0525,0.0225,2.06,2.06,0.0,0.0,576.0,8.0,0.0005,0.0078,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node3,0.065,0.0249999999999999,2.04,2.04,0.0,0.0,512.0,32.0,0.0005,0.0312,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node1,0.0991666666666666,0.0383333333333333,3.4,3.4,0.0,0.0,588.0,152.0,0.0006,0.1484,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node4,0.0908333333333333,0.0341666666666666,2.13,2.13,0.0,0.0,556.0,0.0,0.0005,0.0,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node2,0.0591666666666666,0.0266666666666666,2.19,2.19,0.0,0.0,672.0,20.0,0.0006,0.0195,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node6,0.0541666666666666,0.0225,2.02,2.02,0.0,0.0,696.0,8.0,0.0007,0.0078,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node5,0.0525,0.0225,2.06,2.06,0.0,0.0,576.0,8.0,0.0005,0.0078,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node3,0.065,0.0249999999999999,2.04,2.04,0.0,0.0,512.0,32.0,0.0005,0.0312,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node1,0.0991666666666666,0.0383333333333333,3.4,3.4,0.0,0.0,588.0,152.0,0.0006,0.1484,0.0,createOrUpdateEntry_report_20_20250326-022605.html,20
/node4,0.0533333333333333,0.0258333333333333,2.19,2.19,0.0,0.0,0.82,0.465,0.0,0.0005,0.0,createOrUpdateEntry_report_20_20250326-102821.html,20
/node2,0.3941666666666667,0.1083333333333333,2.18,2.15,0.0,0.0,0.5,0.641,0.0,0.0006,0.0,createOrUpdateEntry_report_20_20250326-102821.html,20
