Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.055,0.03,2.29,2.29,0.0,0.0,1.36,0.48,0.0,0.0005,0.0,updateDid_report_20_20250326-082047.html,20
/node2,0.0733333333333333,0.0325,2.39,2.39,0.0,0.0,0.98,0.523,0.0,0.0005,0.0,updateDid_report_20_20250326-082047.html,20
/node6,0.0541666666666666,0.0249999999999999,4.14,4.14,0.0,0.0,1.12,0.266,0.0,0.0003,0.0,updateDid_report_20_20250326-082047.html,20
/node5,0.0525,0.0225,2.93,2.93,0.0,0.0,0.352,0.582,0.0,0.0006,0.0,updateDid_report_20_20250326-082047.html,20
/node3,0.0541666666666666,0.0225,2.22,2.22,0.0,0.0,1.34,1.56,0.0,0.0015,0.0,updateDid_report_20_20250326-082047.html,20
/node1,0.075,0.0283333333333333,3.33,3.33,0.0,0.0,0.43,0.434,0.0,0.0004,0.0,updateDid_report_20_20250326-082047.html,20
/node4,0.055,0.03,2.29,2.29,0.0,0.0,1.36,0.48,0.0,0.0005,0.0,updateDid_report_20_20250326-082047.html,20
/node2,0.0733333333333333,0.0325,2.39,2.39,0.0,0.0,0.98,0.523,0.0,0.0005,0.0,updateDid_report_20_20250326-082047.html,20
/node6,0.0541666666666666,0.0249999999999999,4.14,4.14,0.0,0.0,1.12,0.266,0.0,0.0003,0.0,updateDid_report_20_20250326-082047.html,20
/node5,0.0525,0.0225,2.93,2.93,0.0,0.0,0.352,0.582,0.0,0.0006,0.0,updateDid_report_20_20250326-082047.html,20
/node3,0.0541666666666666,0.0225,2.22,2.22,0.0,0.0,1.34,1.56,0.0,0.0015,0.0,updateDid_report_20_20250326-082047.html,20
/node1,0.075,0.0283333333333333,3.33,3.33,0.0,0.0,0.43,0.434,0.0,0.0004,0.0,updateDid_report_20_20250326-082047.html,20
/node4,0.0574999999999999,0.0266666666666666,1.97,1.97,0.0,0.0,0.68,4.0,0.0,0.0039,0.0,updateDid_report_20_20250326-100153.html,20
/node2,0.8891666666666667,0.2958333333333333,2.12,2.11,0.0,0.0,10.2,60.0,0.0,0.0586,0.0,updateDid_report_20_20250326-100153.html,20
/node6,0.2608333333333333,0.1358333333333333,2.05,2.05,0.0,0.0,2.7,0.0,0.0,0.0,0.0,updateDid_report_20_20250326-100153.html,20
/node5,0.8250000000000001,0.2925,2.08,2.08,0.0,0.0,1.04,0.0,0.0,0.0,0.0,updateDid_report_20_20250326-100153.html,20
/node3,0.3066666666666667,0.1508333333333333,2.39,2.39,0.0,0.0,1.15,264.0,0.0,0.2578,0.0,updateDid_report_20_20250326-100153.html,20
/node1,0.3425,0.1658333333333333,2.48,2.48,0.0,0.0,1.09,0.0,0.0,0.0,0.0,updateDid_report_20_20250326-100153.html,20
/node4,0.0574999999999999,0.0266666666666666,1.97,1.97,0.0,0.0,0.68,4.0,0.0,0.0039,0.0,updateDid_report_20_20250326-100153.html,20
/node2,0.8891666666666667,0.2958333333333333,2.12,2.11,0.0,0.0,10.2,60.0,0.0,0.0586,0.0,updateDid_report_20_20250326-100153.html,20
/node6,0.2608333333333333,0.1358333333333333,2.05,2.05,0.0,0.0,2.7,0.0,0.0,0.0,0.0,updateDid_report_20_20250326-100153.html,20
/node5,0.8250000000000001,0.2925,2.08,2.08,0.0,0.0,1.04,0.0,0.0,0.0,0.0,updateDid_report_20_20250326-100153.html,20
