Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.285,0.0916666666666666,2.12,2.12,0.0,0.0,1.38,8.0,0.0,0.0078,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node2,0.1441666666666666,0.055,2.18,2.18,0.0,0.0,1.22,12.0,0.0,0.0117,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node6,0.1283333333333333,0.0416666666666666,2.01,2.01,0.0,0.0,0.453,0.0,0.0,0.0,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node5,0.1291666666666666,0.0516666666666666,2.06,2.06,0.0,0.0,0.934,88.0,0.0,0.0859,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node3,0.1258333333333333,0.0391666666666666,2.04,2.04,0.0,0.0,1.2,0.0,0.0,0.0,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node1,0.205,0.0633333333333333,3.4,3.4,0.0,0.0,1.85,260.0,0.0,0.2539,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node4,0.285,0.0916666666666666,2.12,2.12,0.0,0.0,1.38,8.0,0.0,0.0078,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node2,0.1441666666666666,0.055,2.18,2.18,0.0,0.0,1.22,12.0,0.0,0.0117,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node6,0.1283333333333333,0.0416666666666666,2.01,2.01,0.0,0.0,0.453,0.0,0.0,0.0,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node5,0.1291666666666666,0.0516666666666666,2.06,2.06,0.0,0.0,0.934,88.0,0.0,0.0859,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node3,0.1258333333333333,0.0391666666666666,2.04,2.04,0.0,0.0,1.2,0.0,0.0,0.0,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node1,0.205,0.0633333333333333,3.4,3.4,0.0,0.0,1.85,260.0,0.0,0.2539,0.0,createRevocationRegistry_report_60_20250326-022423.html,60
/node4,0.1475,0.0616666666666666,1.78,1.78,0.0,0.0,1.24,36.0,0.0,0.0352,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node2,0.1933333333333333,0.0566666666666666,2.72,2.72,0.0,0.0,1.16,4.0,0.0,0.0039,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node6,0.2133333333333333,0.0616666666666666,1.78,1.78,0.0,0.0,1.19,32.0,0.0,0.0312,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node5,0.1783333333333333,0.0533333333333333,1.76,1.76,0.0,0.0,1.26,20.0,0.0,0.0195,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node3,0.1875,0.06,1.79,1.79,0.0,0.0,0.0,20.0,0.0,0.0195,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node1,0.2708333333333333,0.0858333333333333,3.03,3.03,0.0,0.0,1.45,244.0,0.0,0.2383,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node4,0.1475,0.0616666666666666,1.78,1.78,0.0,0.0,1.24,36.0,0.0,0.0352,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node2,0.1933333333333333,0.0566666666666666,2.72,2.72,0.0,0.0,1.16,4.0,0.0,0.0039,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node6,0.2133333333333333,0.0616666666666666,1.78,1.78,0.0,0.0,1.19,32.0,0.0,0.0312,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node5,0.1783333333333333,0.0533333333333333,1.76,1.76,0.0,0.0,1.26,20.0,0.0,0.0195,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node3,0.1875,0.06,1.79,1.79,0.0,0.0,0.0,20.0,0.0,0.0195,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node1,0.2708333333333333,0.0858333333333333,3.03,3.03,0.0,0.0,1.45,244.0,0.0,0.2383,0.0,createRevocationRegistry_report_60_20250326-020222.html,60
/node4,0.1066666666666666,0.0341666666666666,1.91,1.91,0.0,0.0,1.57,0.793,0.0,0.0008,0.0,createRevocationRegistry_report_60_20250326-094705.html,60
