Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.0999999999999999,0.0358333333333333,2.26,2.26,0.0,0.0,0.973,1.05,0.0,0.001,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node2,0.0974999999999999,0.0408333333333333,2.41,2.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node6,0.0883333333333333,0.03,4.17,4.17,0.0,0.0,1.52,0.0,0.0,0.0,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node5,0.1133333333333333,0.04,2.79,2.79,0.0,0.0,1.35,0.00781,0.0,0.0,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node3,0.0916666666666666,0.0325,2.15,2.15,0.0,0.0,1.54,0.629,0.0,0.0006,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node1,0.1566666666666666,0.0483333333333333,2.8,2.8,0.0,0.0,1.61,0.152,0.0,0.0001,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node4,0.0999999999999999,0.0358333333333333,2.26,2.26,0.0,0.0,0.973,1.05,0.0,0.001,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node2,0.0974999999999999,0.0408333333333333,2.41,2.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node6,0.0883333333333333,0.03,4.17,4.17,0.0,0.0,1.52,0.0,0.0,0.0,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node5,0.1133333333333333,0.04,2.79,2.79,0.0,0.0,1.35,0.00781,0.0,0.0,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node3,0.0916666666666666,0.0325,2.15,2.15,0.0,0.0,1.54,0.629,0.0,0.0006,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node1,0.1566666666666666,0.0483333333333333,2.8,2.8,0.0,0.0,1.61,0.152,0.0,0.0001,0.0,createRevocationRegistry_report_40_20250326-083020.html,40
/node4,0.1075,0.0366666666666666,2.15,2.15,0.0,0.0,0.926,0.168,0.0,0.0002,0.0,createRevocationRegistry_report_40_20250326-101125.html,40
/node2,0.0833333333333333,0.03,2.34,2.33,0.0,0.0,1.18,0.813,0.0,0.0008,0.0,createRevocationRegistry_report_40_20250326-101125.html,40
/node6,0.0941666666666666,0.0341666666666666,1.99,1.99,0.0,0.0,1.46,1.34,0.0,0.0013,0.0,createRevocationRegistry_report_40_20250326-101125.html,40
/node5,0.0816666666666666,0.0275,2.09,2.08,0.0,0.0,1.27,0.98,0.0,0.001,0.0,createRevocationRegistry_report_40_20250326-101125.html,40
/node3,0.1166666666666666,0.0433333333333333,2.88,2.88,0.0,0.0,1.1,0.141,0.0,0.0001,0.0,createRevocationRegistry_report_40_20250326-101125.html,40
/node1,0.2058333333333333,0.0633333333333333,2.36,2.36,0.0,0.0,0.973,0.953,0.0,0.0009,0.0,createRevocationRegistry_report_40_20250326-101125.html,40
