Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.5516666666666666,0.25,2.23,2.22,0.0,0.0,27.9,4.27,0.0,0.0042,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node2,0.0666666666666666,0.0325,2.13,2.13,0.0,0.0,30.0,7.79,0.0,0.0076,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node6,0.08,0.0366666666666666,2.08,2.08,0.0,0.0,2.14,10.0,0.0,0.0098,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node5,0.0566666666666666,0.03,2.03,2.03,0.0,0.0,2.06,3.32,0.0,0.0032,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node3,0.1141666666666666,0.0516666666666666,2.08,2.08,0.0,0.0,28.1,6.18,0.0,0.006,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node1,0.0566666666666666,0.03,2.19,2.19,0.0,0.0,1.99,10.0,0.0,0.0098,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node4,0.5516666666666666,0.25,2.23,2.22,0.0,0.0,27.9,4.27,0.0,0.0042,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node2,0.0666666666666666,0.0325,2.13,2.13,0.0,0.0,30.0,7.79,0.0,0.0076,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node6,0.08,0.0366666666666666,2.08,2.08,0.0,0.0,2.14,10.0,0.0,0.0098,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node5,0.0566666666666666,0.03,2.03,2.03,0.0,0.0,2.06,3.32,0.0,0.0032,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node3,0.1141666666666666,0.0516666666666666,2.08,2.08,0.0,0.0,28.1,6.18,0.0,0.006,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
/node1,0.0566666666666666,0.03,2.19,2.19,0.0,0.0,1.99,10.0,0.0,0.0098,0.0,createCredentialDefinition_report_20_20250326-104914.html,20
