Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.645,0.1958333333333333,2.0,1.99,0.0,0.0,121.0,53.3,0.0001,0.0521,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node2,0.0741666666666666,0.0283333333333333,2.09,2.09,0.0,0.0,8.26,6.83,0.0,0.0067,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node6,0.0816666666666666,0.0275,2.0,1.99,0.0,0.0,8.2,4.41,0.0,0.0043,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node5,0.3458333333333334,0.11,2.08,2.07,0.0,0.0,8.2,4.22,0.0,0.0041,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node3,0.1283333333333333,0.0391666666666666,2.78,2.78,0.0,0.0,8.46,4.69,0.0,0.0046,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node1,0.0716666666666666,0.0283333333333333,2.32,2.32,0.0,0.0,8.24,8.72,0.0,0.0085,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node4,0.645,0.1958333333333333,2.0,1.99,0.0,0.0,121.0,53.3,0.0001,0.0521,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node2,0.0741666666666666,0.0283333333333333,2.09,2.09,0.0,0.0,8.26,6.83,0.0,0.0067,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node6,0.0816666666666666,0.0275,2.0,1.99,0.0,0.0,8.2,4.41,0.0,0.0043,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node5,0.3458333333333334,0.11,2.08,2.07,0.0,0.0,8.2,4.22,0.0,0.0041,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node3,0.1283333333333333,0.0391666666666666,2.78,2.78,0.0,0.0,8.46,4.69,0.0,0.0046,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node1,0.0716666666666666,0.0283333333333333,2.32,2.32,0.0,0.0,8.24,8.72,0.0,0.0085,0.0,createCredentialDefinition_report_40_20250326-100825.html,40
/node4,0.0983333333333333,0.0375,2.18,2.18,0.0,0.0,7.22,0.574,0.0,0.0006,0.0,createCredentialDefinition_report_40_20250326-104027.html,40
