Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.9566666666666668,0.4033333333333333,2.4,2.28,0.0,0.0,8.29,17.8,0.0,0.0174,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node2,1.0016666666666667,0.4475,2.14,2.14,0.0,0.0,8.04,25.9,0.0,0.0253,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node6,1.6558333333333335,0.8616666666666667,2.08,2.08,0.0,0.0,15.2,10.5,0.0,0.0103,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node5,1.018333333333333,0.4375,2.04,2.04,0.0,0.0,8.82,17.9,0.0,0.0175,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node3,1.0525,0.4766666666666666,2.07,2.06,0.0,0.0,8.47,21.0,0.0,0.0205,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node1,1.4341666666666668,0.5491666666666667,2.19,2.19,0.0,0.0,18.7,52.4,0.0,0.0512,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node4,0.9566666666666668,0.4033333333333333,2.4,2.28,0.0,0.0,8.29,17.8,0.0,0.0174,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node2,1.0016666666666667,0.4475,2.14,2.14,0.0,0.0,8.04,25.9,0.0,0.0253,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node6,1.6558333333333335,0.8616666666666667,2.08,2.08,0.0,0.0,15.2,10.5,0.0,0.0103,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node5,1.018333333333333,0.4375,2.04,2.04,0.0,0.0,8.82,17.9,0.0,0.0175,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node3,1.0525,0.4766666666666666,2.07,2.06,0.0,0.0,8.47,21.0,0.0,0.0205,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node1,1.4341666666666668,0.5491666666666667,2.19,2.19,0.0,0.0,18.7,52.4,0.0,0.0512,0.0,createCredentialDefinition_report_80_20250326-104119.html,80
/node4,1.7008333333333334,0.5858333333333333,2.03,1.97,0.0,0.0,14.6,1.62,0.0,0.0016,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node2,1.3083333333333331,0.5116666666666666,2.14,2.13,0.0,0.0,21.2,1.29,0.0,0.0013,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node6,0.8766666666666666,0.4141666666666666,3.43,3.4,0.0,0.0,23.7,73.6,0.0,0.0719,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node5,0.9383333333333334,0.4441666666666666,1.88,1.88,0.0,0.0,8.87,10.2,0.0,0.01,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node3,0.9883333333333332,0.4583333333333333,2.03,2.02,0.0,0.0,22.8,2.33,0.0,0.0023,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node1,0.9066666666666668,0.4658333333333333,2.5,2.49,0.0,0.0,15.3,32.8,0.0,0.032,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node4,1.7008333333333334,0.5858333333333333,2.03,1.97,0.0,0.0,14.6,1.62,0.0,0.0016,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node2,1.3083333333333331,0.5116666666666666,2.14,2.13,0.0,0.0,21.2,1.29,0.0,0.0013,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node6,0.8766666666666666,0.4141666666666666,3.43,3.4,0.0,0.0,23.7,73.6,0.0,0.0719,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node5,0.9383333333333334,0.4441666666666666,1.88,1.88,0.0,0.0,8.87,10.2,0.0,0.01,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node3,0.9883333333333332,0.4583333333333333,2.03,2.02,0.0,0.0,22.8,2.33,0.0,0.0023,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node1,0.9066666666666668,0.4658333333333333,2.5,2.49,0.0,0.0,15.3,32.8,0.0,0.032,0.0,createCredentialDefinition_report_80_20250326-094354.html,80
/node4,1.0208333333333333,0.4375,2.21,2.21,0.0,0.0,9.29,21.1,0.0,0.0206,0.0,createCredentialDefinition_report_80_20250326-105032.html,80
/node2,0.9325,0.3858333333333333,2.14,2.13,0.0,0.0,10.4,24.2,0.0,0.0236,0.0,createCredentialDefinition_report_80_20250326-105032.html,80
