Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.0541666666666666,0.0233333333333333,2.15,2.14,0.0,0.0,1.64,63.1,0.0,0.0616,0.0,createDid_report_20_20250326-081639.html,20
/node2,0.0591666666666666,0.0308333333333333,2.22,2.21,0.0,0.0,1.75,68.1,0.0,0.0665,0.0,createDid_report_20_20250326-081639.html,20
/node6,0.3341666666666666,0.1008333333333333,2.53,2.43,0.0,0.0,1.96,70.7,0.0,0.069,0.0,createDid_report_20_20250326-081639.html,20
/node5,0.0691666666666666,0.0325,2.7,2.59,0.0,0.0,4.27,66.5,0.0,0.0649,0.0,createDid_report_20_20250326-081639.html,20
/node3,0.1075,0.0466666666666666,2.08,2.07,0.0,0.0,1.96,61.2,0.0,0.0598,0.0,createDid_report_20_20250326-081639.html,20
/node1,0.08,0.0375,3.42,3.42,0.0,0.0,0.137,63.6,0.0,0.0621,0.0,createDid_report_20_20250326-081639.html,20
/node4,0.0541666666666666,0.0233333333333333,2.15,2.14,0.0,0.0,1.64,63.1,0.0,0.0616,0.0,createDid_report_20_20250326-081639.html,20
/node2,0.0591666666666666,0.0308333333333333,2.22,2.21,0.0,0.0,1.75,68.1,0.0,0.0665,0.0,createDid_report_20_20250326-081639.html,20
/node6,0.3341666666666666,0.1008333333333333,2.53,2.43,0.0,0.0,1.96,70.7,0.0,0.069,0.0,createDid_report_20_20250326-081639.html,20
/node5,0.0691666666666666,0.0325,2.7,2.59,0.0,0.0,4.27,66.5,0.0,0.0649,0.0,createDid_report_20_20250326-081639.html,20
/node3,0.1075,0.0466666666666666,2.08,2.07,0.0,0.0,1.96,61.2,0.0,0.0598,0.0,createDid_report_20_20250326-081639.html,20
/node1,0.08,0.0375,3.42,3.42,0.0,0.0,0.137,63.6,0.0,0.0621,0.0,createDid_report_20_20250326-081639.html,20
/node4,0.0558333333333333,0.0266666666666666,1.58,1.58,0.0,0.0,33.9,36.0,0.0,0.0352,0.0,createDid_report_20_20250326-014859.html,20
/node2,0.1316666666666666,0.0499999999999999,2.79,2.79,0.0,0.0,4.39,264.0,0.0,0.2578,0.0,createDid_report_20_20250326-014859.html,20
/node6,0.1341666666666666,0.0691666666666666,1.7,1.68,0.0,0.0,5.92,508.0,0.0,0.4961,0.0,createDid_report_20_20250326-014859.html,20
/node5,0.0608333333333333,0.0349999999999999,1.91,1.9,0.0,0.0,0.172,92.0,0.0,0.0898,0.0,createDid_report_20_20250326-014859.html,20
/node3,0.2191666666666666,0.0791666666666666,1.64,1.63,0.0,0.0,4.35,4.0,0.0,0.0039,0.0,createDid_report_20_20250326-014859.html,20
/node1,0.1925,0.0758333333333333,1.65,1.65,0.0,0.0,0.215,496.0,0.0,0.4844,0.0,createDid_report_20_20250326-014859.html,20
/node4,0.0558333333333333,0.0266666666666666,1.58,1.58,0.0,0.0,33.9,36.0,0.0,0.0352,0.0,createDid_report_20_20250326-014859.html,20
/node2,0.1316666666666666,0.0499999999999999,2.79,2.79,0.0,0.0,4.39,264.0,0.0,0.2578,0.0,createDid_report_20_20250326-014859.html,20
/node6,0.1341666666666666,0.0691666666666666,1.7,1.68,0.0,0.0,5.92,508.0,0.0,0.4961,0.0,createDid_report_20_20250326-014859.html,20
/node5,0.0608333333333333,0.0349999999999999,1.91,1.9,0.0,0.0,0.172,92.0,0.0,0.0898,0.0,createDid_report_20_20250326-014859.html,20
/node3,0.2191666666666666,0.0791666666666666,1.64,1.63,0.0,0.0,4.35,4.0,0.0,0.0039,0.0,createDid_report_20_20250326-014859.html,20
/node1,0.1925,0.0758333333333333,1.65,1.65,0.0,0.0,0.215,496.0,0.0,0.4844,0.0,createDid_report_20_20250326-014859.html,20
/node4,1.27,0.4491666666666666,2.15,2.14,0.0,0.0,0.313,11.0,0.0,0.0107,0.0,createDid_report_20_20250326-093228.html,20
/node2,0.8733333333333334,0.3899999999999999,2.11,2.1,0.0,0.0,8.07,81.9,0.0,0.08,0.0,createDid_report_20_20250326-093228.html,20
/node6,1.1208333333333331,0.5091666666666667,3.82,3.82,0.0,0.0,4.13,97.5,0.0,0.0952,0.0,createDid_report_20_20250326-093228.html,20
/node5,1.163333333333333,0.5258333333333333,2.09,2.09,0.0,0.0,4.38,11.4,0.0,0.0111,0.0,createDid_report_20_20250326-093228.html,20
/node3,1.46,0.5941666666666666,2.01,2.0,0.0,0.0,4.41,12.0,0.0,0.0117,0.0,createDid_report_20_20250326-093228.html,20
