Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,1.153333333333333,0.485,2.32,2.23,0.0,0.0,8.74,12.0,0.0,0.0117,0.0,createDid_report_60_20250326-081749.html,60
/node2,1.075,0.5208333333333334,2.24,2.24,0.0,0.0,43.1,18.7,0.0,0.0183,0.0,createDid_report_60_20250326-081749.html,60
/node6,1.0608333333333333,0.45,2.57,2.55,0.0,0.0,4.49,4.75,0.0,0.0046,0.0,createDid_report_60_20250326-081749.html,60
/node5,1.1183333333333334,0.4458333333333333,2.74,2.72,0.0,0.0,19.6,7.87,0.0,0.0077,0.0,createDid_report_60_20250326-081749.html,60
/node3,1.47,0.5625,2.11,2.1,0.0,0.0,36.7,14.5,0.0,0.0142,0.0,createDid_report_60_20250326-081749.html,60
/node1,1.1341666666666663,0.4791666666666667,3.46,3.44,0.0,0.0,4.15,16.4,0.0,0.016,0.0,createDid_report_60_20250326-081749.html,60
/node4,1.153333333333333,0.485,2.32,2.23,0.0,0.0,8.74,12.0,0.0,0.0117,0.0,createDid_report_60_20250326-081749.html,60
/node2,1.075,0.5208333333333334,2.24,2.24,0.0,0.0,43.1,18.7,0.0,0.0183,0.0,createDid_report_60_20250326-081749.html,60
/node6,1.0608333333333333,0.45,2.57,2.55,0.0,0.0,4.49,4.75,0.0,0.0046,0.0,createDid_report_60_20250326-081749.html,60
/node5,1.1183333333333334,0.4458333333333333,2.74,2.72,0.0,0.0,19.6,7.87,0.0,0.0077,0.0,createDid_report_60_20250326-081749.html,60
/node3,1.47,0.5625,2.11,2.1,0.0,0.0,36.7,14.5,0.0,0.0142,0.0,createDid_report_60_20250326-081749.html,60
/node1,1.1341666666666663,0.4791666666666667,3.46,3.44,0.0,0.0,4.15,16.4,0.0,0.016,0.0,createDid_report_60_20250326-081749.html,60
/node4,1.41,0.47,2.16,2.14,0.0,0.0,26.6,26.8,0.0,0.0262,0.0,createDid_report_60_20250326-093317.html,60
/node2,1.4341666666666668,0.5516666666666666,2.07,2.06,0.0,0.0,25.8,4.38,0.0,0.0043,0.0,createDid_report_60_20250326-093317.html,60
/node6,1.2908333333333333,0.68,3.63,3.62,0.0,0.0,5.27,29.9,0.0,0.0292,0.0,createDid_report_60_20250326-093317.html,60
/node5,1.4833333333333334,0.5433333333333333,2.11,2.08,0.0,0.0,20.4,32.7,0.0,0.0319,0.0,createDid_report_60_20250326-093317.html,60
/node3,1.0766666666666669,0.4533333333333333,2.0,1.99,0.0,0.0,25.8,11.1,0.0,0.0108,0.0,createDid_report_60_20250326-093317.html,60
/node1,1.0816666666666668,0.4733333333333333,2.63,2.61,0.0,0.0,4.9,23.7,0.0,0.0231,0.0,createDid_report_60_20250326-093317.html,60
/node4,1.41,0.47,2.16,2.14,0.0,0.0,26.6,26.8,0.0,0.0262,0.0,createDid_report_60_20250326-093317.html,60
/node2,1.4341666666666668,0.5516666666666666,2.07,2.06,0.0,0.0,25.8,4.38,0.0,0.0043,0.0,createDid_report_60_20250326-093317.html,60
/node6,1.2908333333333333,0.68,3.63,3.62,0.0,0.0,5.27,29.9,0.0,0.0292,0.0,createDid_report_60_20250326-093317.html,60
/node5,1.4833333333333334,0.5433333333333333,2.11,2.08,0.0,0.0,20.4,32.7,0.0,0.0319,0.0,createDid_report_60_20250326-093317.html,60
/node3,1.0766666666666669,0.4533333333333333,2.0,1.99,0.0,0.0,25.8,11.1,0.0,0.0108,0.0,createDid_report_60_20250326-093317.html,60
/node1,1.0816666666666668,0.4733333333333333,2.63,2.61,0.0,0.0,4.9,23.7,0.0,0.0231,0.0,createDid_report_60_20250326-093317.html,60
/node4,1.0008333333333332,0.3683333333333333,1.73,1.7,0.0,0.0,4.13,0.043,0.0,0.0,0.0,createDid_report_60_20250326-014949.html,60
/node2,1.0641666666666667,0.3816666666666666,2.81,2.81,0.0,0.0,30.4,3.07,0.0,0.003,0.0,createDid_report_60_20250326-014949.html,60
/node6,1.0591666666666668,0.4783333333333333,1.77,1.68,0.0,0.0,4.63,0.77,0.0,0.0008,0.0,createDid_report_60_20250326-014949.html,60
/node5,1.4333333333333331,0.5316666666666666,1.94,1.93,0.0,0.0,16.5,0.0313,0.0,0.0,0.0,createDid_report_60_20250326-014949.html,60
/node3,1.4808333333333332,0.5516666666666666,1.81,1.74,0.0,0.0,41.6,0.0156,0.0,0.0,0.0,createDid_report_60_20250326-014949.html,60
/node1,1.2558333333333334,0.5358333333333333,1.88,1.79,0.0,0.0,5.76,0.883,0.0,0.0009,0.0,createDid_report_60_20250326-014949.html,60
/node4,1.0008333333333332,0.3683333333333333,1.73,1.7,0.0,0.0,4.13,0.043,0.0,0.0,0.0,createDid_report_60_20250326-014949.html,60
/node2,1.0641666666666667,0.3816666666666666,2.81,2.81,0.0,0.0,30.4,3.07,0.0,0.003,0.0,createDid_report_60_20250326-014949.html,60
/node6,1.0591666666666668,0.4783333333333333,1.77,1.68,0.0,0.0,4.63,0.77,0.0,0.0008,0.0,createDid_report_60_20250326-014949.html,60
/node5,1.4333333333333331,0.5316666666666666,1.94,1.93,0.0,0.0,16.5,0.0313,0.0,0.0,0.0,createDid_report_60_20250326-014949.html,60
/node3,1.4808333333333332,0.5516666666666666,1.81,1.74,0.0,0.0,41.6,0.0156,0.0,0.0,0.0,createDid_report_60_20250326-014949.html,60
/node1,1.2558333333333334,0.5358333333333333,1.88,1.79,0.0,0.0,5.76,0.883,0.0,0.0009,0.0,createDid_report_60_20250326-014949.html,60
/node4,1.6,0.505,2.06,1.96,0.0,0.0,15.4,2.6,0.0,0.0025,0.0,createDid_report_60_20250326-095800.html,60
/node2,1.085,0.3441666666666667,2.17,2.08,0.0,0.0,26.9,8.33,0.0,0.0081,0.0,createDid_report_60_20250326-095800.html,60
/node6,1.0266666666666666,0.3408333333333333,2.59,2.52,0.0,0.0,20.2,28.4,0.0,0.0277,0.0,createDid_report_60_20250326-095800.html,60
/node5,1.7733333333333334,0.5625,2.13,1.98,0.0,0.0,20.4,5.54,0.0,0.0054,0.0,createDid_report_60_20250326-095800.html,60
/node3,1.6475,0.6316666666666667,1.9,1.9,0.0,0.0,15.7,13.0,0.0,0.0127,0.0,createDid_report_60_20250326-095800.html,60
/node1,1.1091666666666666,0.3083333333333333,2.6,2.59,0.0,0.0,20.3,22.7,0.0,0.0222,0.0,createDid_report_60_20250326-095800.html,60
/node4,1.6,0.505,2.06,1.96,0.0,0.0,15.4,2.6,0.0,0.0025,0.0,createDid_report_60_20250326-095800.html,60
/node2,1.085,0.3441666666666667,2.17,2.08,0.0,0.0,26.9,8.33,0.0,0.0081,0.0,createDid_report_60_20250326-095800.html,60
/node6,1.0266666666666666,0.3408333333333333,2.59,2.52,0.0,0.0,20.2,28.4,0.0,0.0277,0.0,createDid_report_60_20250326-095800.html,60
/node5,1.7733333333333334,0.5625,2.13,1.98,0.0,0.0,20.4,5.54,0.0,0.0054,0.0,createDid_report_60_20250326-095800.html,60
/node3,1.6475,0.6316666666666667,1.9,1.9,0.0,0.0,15.7,13.0,0.0,0.0127,0.0,createDid_report_60_20250326-095800.html,60
/node1,1.1091666666666666,0.3083333333333333,2.6,2.59,0.0,0.0,20.3,22.7,0.0,0.0222,0.0,createDid_report_60_20250326-095800.html,60
/node4,1.4358333333333333,0.4658333333333333,1.99,1.97,0.0,0.0,19.4,22.1,0.0,0.0216,0.0,createDid_report_60_20250326-021133.html,60
/node2,1.0258333333333334,0.3541666666666667,2.23,2.23,0.0,0.0,19.3,29.5,0.0,0.0288,0.0,createDid_report_60_20250326-021133.html,60
/node6,1.1391666666666669,0.475,1.81,1.81,0.0,0.0,61.0,2.91,0.0001,0.0028,0.0,createDid_report_60_20250326-021133.html,60
/node5,1.5133333333333334,0.4783333333333333,1.82,1.81,0.0,0.0,61.0,35.6,0.0001,0.0348,0.0,createDid_report_60_20250326-021133.html,60
/node3,1.0791666666666666,0.5525,1.98,1.91,0.0,0.0,19.2,33.7,0.0,0.0329,0.0,createDid_report_60_20250326-021133.html,60
/node1,1.14,0.5108333333333334,3.08,3.07,0.0,0.0,232.0,75.3,0.0002,0.0735,0.0,createDid_report_60_20250326-021133.html,60
/node4,1.4358333333333333,0.4658333333333333,1.99,1.97,0.0,0.0,19.4,22.1,0.0,0.0216,0.0,createDid_report_60_20250326-021133.html,60
/node2,1.0258333333333334,0.3541666666666667,2.23,2.23,0.0,0.0,19.3,29.5,0.0,0.0288,0.0,createDid_report_60_20250326-021133.html,60
/node6,1.1391666666666669,0.475,1.81,1.81,0.0,0.0,61.0,2.91,0.0001,0.0028,0.0,createDid_report_60_20250326-021133.html,60
/node5,1.5133333333333334,0.4783333333333333,1.82,1.81,0.0,0.0,61.0,35.6,0.0001,0.0348,0.0,createDid_report_60_20250326-021133.html,60
/node3,1.0791666666666666,0.5525,1.98,1.91,0.0,0.0,19.2,33.7,0.0,0.0329,0.0,createDid_report_60_20250326-021133.html,60
/node1,1.14,0.5108333333333334,3.08,3.07,0.0,0.0,232.0,75.3,0.0002,0.0735,0.0,createDid_report_60_20250326-021133.html,60
