Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node2,0.08,0.0308333333333333,2.12,2.11,0.0,0.0,6.38,21.5,0.0,0.021,0.0,createDid_report_40_20250326-093251.html,40
/node6,0.0816666666666666,0.0275,3.83,3.82,0.0,0.0,75.8,32.4,0.0001,0.0316,0.0,createDid_report_40_20250326-093251.html,40
/node5,0.5641666666666666,0.1841666666666666,2.11,2.1,0.0,0.0,44.9,23.2,0.0,0.0227,0.0,createDid_report_40_20250326-093251.html,40
/node3,0.0833333333333333,0.0308333333333333,2.02,2.02,0.0,0.0,5.56,26.0,0.0,0.0254,0.0,createDid_report_40_20250326-093251.html,40
/node1,0.1316666666666666,0.0491666666666666,2.64,2.62,0.0,0.0,126.0,72.8,0.0001,0.0711,0.0,createDid_report_40_20250326-093251.html,40
/node4,1.4466666666666663,0.59,1.89,1.88,0.0,0.0,198.0,93.7,0.0002,0.0915,0.0,createDid_report_40_20250326-095733.html,40
/node2,1.1383333333333334,0.32,1.95,1.95,0.0,0.0,47.6,5.16,0.0,0.005,0.0,createDid_report_40_20250326-095733.html,40
/node6,1.2375,0.3341666666666666,2.59,2.58,0.0,0.0,19.0,38.3,0.0,0.0374,0.0,createDid_report_40_20250326-095733.html,40
/node5,1.1183333333333334,0.3033333333333333,1.98,1.97,0.0,0.0,18.9,24.3,0.0,0.0237,0.0,createDid_report_40_20250326-095733.html,40
/node3,1.6025,0.8458333333333333,1.92,1.91,0.0,0.0,108.0,40.4,0.0001,0.0395,0.0,createDid_report_40_20250326-095733.html,40
/node1,1.2283333333333333,0.5716666666666667,2.66,2.64,0.0,0.0,81.5,1.54,0.0001,0.0015,0.0,createDid_report_40_20250326-095733.html,40
/node4,1.4466666666666663,0.59,1.89,1.88,0.0,0.0,198.0,93.7,0.0002,0.0915,0.0,createDid_report_40_20250326-095733.html,40
/node2,1.1383333333333334,0.32,1.95,1.95,0.0,0.0,47.6,5.16,0.0,0.005,0.0,createDid_report_40_20250326-095733.html,40
/node6,1.2375,0.3341666666666666,2.59,2.58,0.0,0.0,19.0,38.3,0.0,0.0374,0.0,createDid_report_40_20250326-095733.html,40
/node5,1.1183333333333334,0.3033333333333333,1.98,1.97,0.0,0.0,18.9,24.3,0.0,0.0237,0.0,createDid_report_40_20250326-095733.html,40
/node3,1.6025,0.8458333333333333,1.92,1.91,0.0,0.0,108.0,40.4,0.0001,0.0395,0.0,createDid_report_40_20250326-095733.html,40
/node1,1.2283333333333333,0.5716666666666667,2.66,2.64,0.0,0.0,81.5,1.54,0.0001,0.0015,0.0,createDid_report_40_20250326-095733.html,40
/node4,1.0591666666666668,0.295,2.16,2.16,0.0,0.0,42.6,35.9,0.0,0.0351,0.0,createDid_report_40_20250326-081724.html,40
/node2,0.5241666666666667,0.1741666666666666,2.24,2.23,0.0,0.0,9.79,36.7,0.0,0.0358,0.0,createDid_report_40_20250326-081724.html,40
/node6,1.1266666666666667,0.3141666666666666,2.54,2.53,0.0,0.0,20.3,13.2,0.0,0.0129,0.0,createDid_report_40_20250326-081724.html,40
/node5,0.3125,0.1066666666666666,2.71,2.71,0.0,0.0,3.6,27.7,0.0,0.0271,0.0,createDid_report_40_20250326-081724.html,40
/node3,0.4941666666666666,0.1666666666666666,2.1,2.09,0.0,0.0,9.59,34.2,0.0,0.0334,0.0,createDid_report_40_20250326-081724.html,40
/node1,0.5191666666666667,0.1966666666666666,3.43,3.42,0.0,0.0,4.77,35.0,0.0,0.0342,0.0,createDid_report_40_20250326-081724.html,40
/node4,1.0591666666666668,0.295,2.16,2.16,0.0,0.0,42.6,35.9,0.0,0.0351,0.0,createDid_report_40_20250326-081724.html,40
/node2,0.5241666666666667,0.1741666666666666,2.24,2.23,0.0,0.0,9.79,36.7,0.0,0.0358,0.0,createDid_report_40_20250326-081724.html,40
/node6,1.1266666666666667,0.3141666666666666,2.54,2.53,0.0,0.0,20.3,13.2,0.0,0.0129,0.0,createDid_report_40_20250326-081724.html,40
/node5,0.3125,0.1066666666666666,2.71,2.71,0.0,0.0,3.6,27.7,0.0,0.0271,0.0,createDid_report_40_20250326-081724.html,40
/node3,0.4941666666666666,0.1666666666666666,2.1,2.09,0.0,0.0,9.59,34.2,0.0,0.0334,0.0,createDid_report_40_20250326-081724.html,40
/node1,0.5191666666666667,0.1966666666666666,3.43,3.42,0.0,0.0,4.77,35.0,0.0,0.0342,0.0,createDid_report_40_20250326-081724.html,40
